year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2016,28,40941,55382,936551,929258,4450,8.055,4170,7.549,108588,33881,74707,3.646,11.685,94208,28001,66207,3.013,10.138,14380,1.547,20.276,2711,2785,14204
2016,29,109729,144707,2498720,2471278,15766,11.026,12334,8.626,298253,97049,201204,3.927,12.069,242645,74622,168023,3.020,9.819,55608,2.250,19.637,8327,8451,41587
2016,30,27697,32980,374840,372606,3176,9.691,2764,8.434,44202,15933,28269,4.276,11.863,40132,11932,28200,3.202,10.771,4070,1.092,21.541,1840,1847,7105
2016,31,38547,49549,821682,814478,4172,8.483,3436,6.986,88747,28153,60594,3.457,10.896,74589,22089,52500,2.712,9.158,14158,1.738,18.316,2178,2241,12198
2016,32,44730,57998,1161034,1145413,7235,12.656,5568,9.740,158665,57482,101183,5.018,13.852,128164,46045,82119,4.020,11.189,30501,2.663,22.379,3689,3781,28558
2016,33,27713,35086,594149,585744,3068,8.820,2468,7.095,66189,19008,47181,3.245,11.300,49433,14142,35291,2.414,8.439,16756,2.861,16.879,1673,1698,7991
2016,34,171728,209674,3619935,3583351,21296,10.218,18762,9.003,476120,150621,325499,4.203,13.287,401556,134735,266821,3.760,11.206,74564,2.081,22.412,12876,13011,73085
2016,35,31023,40435,630716,628572,3568,8.834,3473,8.599,75769,27057,48712,4.305,12.054,71697,21706,49991,3.453,11.406,4072,0.648,22.813,2220,2296,12138
2016,36,403160,482547,8113539,8032326,51383,10.720,44951,9.378,1019570,322961,696609,4.021,12.693,858303,308623,549680,3.842,10.686,161267,2.008,21.371,32400,32795,190915
2016,37,154855,208134,3672314,3615165,20708,10.066,15878,7.718,477071,154683,322388,4.279,13.196,364754,111582,253172,3.086,10.090,112317,3.107,20.179,10332,10539,68429
2016,38,17724,22455,345871,354976,1894,8.430,1919,8.541,34303,12583,21720,3.545,9.663,52528,10818,41710,3.048,14.798,-18225,-5.134,19.327,1327,1351,6512
2016,39,166653,235980,4776186,4735273,19699,8.408,16299,6.957,550629,166431,384198,3.515,11.628,469401,130556,338845,2.757,9.913,81228,1.715,19.826,10512,10851,69871
2016,40,65600,86102,1356442,1361408,7949,9.258,7463,8.692,163999,57619,106380,4.232,12.046,174741,46560,128181,3.420,12.835,-10742,-0.789,24.093,5017,5108,26533
2016,41,82660,103933,1546697,1521100,10657,10.367,8379,8.151,197742,61502,136240,4.043,13.000,147455,48953,98502,3.218,9.694,50287,3.306,19.388,5477,5574,26494
2016,42,208189,279539,5349486,5320862,23589,8.488,20300,7.305,605303,192034,413269,3.609,11.376,547183,166124,381059,3.122,10.284,58120,1.092,20.567,12855,13162,79335
2016,44,21516,25959,434810,430055,2571,10.014,2002,7.798,50413,16605,33808,3.861,11.722,41134,11408,29726,2.653,9.565,9279,2.158,19.130,1318,1333,6716
2016,45,73329,98465,1721507,1693949,9582,9.850,7207,7.409,226601,77871,148730,4.597,13.377,171673,47823,123850,2.823,10.134,54928,3.243,20.269,4740,4870,27484
2016,46,19770,24416,358833,356163,2091,8.626,1739,7.174,36024,10992,25032,3.086,10.114,30878,7776,23102,2.183,8.670,5146,1.445,17.339,1190,1205,5106
2016,47,89915,127180,2584982,2547021,11507,9.131,9191,7.293,323450,105080,218370,4.126,12.699,247790,70005,177785,2.749,9.729,75660,2.971,19.457,6069,6218,35804
2016,48,388412,534133,10443895,10346426,57976,10.975,46231,8.752,1448765,516473,932292,4.992,14.003,1254105,359868,894237,3.478,12.121,194660,1.881,24.242,30425,31360,200267
2016,49,54480,67594,1243565,1221596,8019,12.021,6246,9.363,172159,54211,117948,4.438,14.093,128405,42830,85575,3.506,10.511,43754,3.582,21.023,4016,4104,25417
2016,50,15989,19088,267194,266694,1504,7.899,1411,7.410,26362,7474,18888,2.802,9.885,25427,6821,18606,2.558,9.534,935,0.351,19.068,918,930,4000
2016,51,135895,183572,3271683,3243295,17569,9.644,14789,8.118,410594,133966,276628,4.131,12.660,353972,101926,252046,3.143,10.914,56622,1.746,21.828,9304,9542,50618
2016,53,132184,166437,2609777,2567135,17813,10.811,14461,8.777,347686,113140,234546,4.407,13.544,262923,87636,175287,3.414,10.242,84763,3.302,20.484,9496,9611,48261
2016,54,24944,34560,560979,564465,2476,7.145,2663,7.685,61264,18695,42569,3.312,10.853,68356,18221,50135,3.228,12.110,-7092,-1.256,21.707,1765,1815,11253
2016,55,97694,129945,2518615,2504575,11404,8.864,8838,6.869,276327,90398,185929,3.609,11.033,247886,66351,181535,2.649,9.897,28441,1.136,19.795,5725,5854,33511
2016,56,15586,18649,208985,214658,1791,9.583,1871,10.011,23783,9270,14513,4.319,11.080,35145,10004,25141,4.660,16.373,-11362,-5.293,22.159,1306,1317,6645
2017,01,68265,93916,1696233,1683039,7631,8.134,7439,7.929,221624,57453,164171,3.414,13.168,194617,59467,135150,3.533,11.563,27007,1.605,23.127,4504,4633,28632
2017,02,13983,18068,260545,262338,1759,9.727,1789,9.893,34183,8541,25642,3.256,13.030,37640,12517,25123,4.771,14.348,-3457,-1.318,26.060,1018,1034,4942
2017,04,94323,127155,2456130,2423101,13872,10.997,11849,9.393,359950,116966,242984,4.827,14.855,294325,102900,191425,4.247,12.147,65625,2.708,24.293,7063,7219,45509
2017,05,45819,61356,1028539,1020892,5331,8.717,4931,8.063,136059,42303,93756,4.144,13.327,120694,38129,82565,3.735,11.822,15365,1.505,23.645,3046,3141,18633
2017,06,652550,826725,14654515,14488096,89984,10.948,80350,9.776,2161269,677549,1483720,4.677,14.918,1828498,640418,1188080,4.420,12.621,332771,2.297,25.241,51046,52260,330805
2017,08,118012,147467,2307967,2281279,17071,11.679,14463,9.895,345444,122598,222846,5.374,15.143,291690,107714,183976,4.722,12.786,53754,2.356,25.573,8784,8917,49431
2017,09,63601,81666,1533433,1529771,6368,7.759,7183,8.752,189188,63979,125209,4.182,12.367,181369,74706,106663,4.883,11.856,7819,0.511,23.712,4225,4317,32254
2017,10,17549,22460,395642,396830,2178,9.703,2153,9.591,54638,17847,36791,4.497,13.769,56721,20267,36454,5.107,14.294,-2083,-0.525,27.537,1256,1275,5809
2017,11,16569,21684,528831,524556,1998,9.250,1832,8.481,64115,18790,45325,3.582,12.223,56143,20323,35820,3.874,10.703,7972,1.520,21.406,1009,1022,6702
2017,12,392432,494214,8096805,7989983,58830,11.989,51776,10.552,1190490,389871,800619,4.879,14.900,977523,368536,608987,4.612,12.234,212967,2.665,24.469,32706,33246,185744
2017,13,157642,209340,3856840,3811278,21878,10.528,18802,9.048,552669,185866,366803,4.877,14.501,460493,159598,300895,4.188,12.082,92176,2.419,24.165,11607,11869,70415
2017,15,23014,30100,541450,535223,2539,8.454,2402,7.998,71689,27922,43767,5.217,13.394,59306,16099,43207,3.008,11.081,12383,2.314,22.161,1500,1524,8222
2017,16,34111,41701,578881,571290,4445,10.750,3739,9.043,80454,26357,54097,4.614,14.083,65407,21251,44156,3.720,11.449,15047,2.634,22.898,2261,2296,10804
2017,17,220926,284396,5396149,5399475,25707,9.039,25742,9.051,660962,202303,458659,3.747,12.241,667948,240059,427889,4.446,12.371,-6986,-0.129,24.482,15465,15938,113794
2017,18,98667,136442,2778771,2753916,10886,7.996,10277,7.549,350408,95325,255083,3.461,12.724,301303,91169,210134,3.311,10.941,49105,1.783,21.882,6056,6216,43998
2017,19,55862,74909,1353793,1350682,5664,7.558,5722,7.636,152711,40122,112589,2.970,11.306,147884,42317,105567,3.133,10.949,4827,0.357,21.898,3339,3393,18333
2017,20,52300,69093,1199637,1193433,5621,8.117,5932,8.566,150212,48904,101308,4.098,12.587,137909,46923,90986,3.932,11.556,12303,1.031,23.111,3662,3766,21755
2017,21,61789,85179,1619285,1609069,6913,8.095,7347,8.603,208464,63776,144688,3.964,12.956,189116,67038,122078,4.166,11.753,19348,1.202,23.506,4682,4742,32032
2017,22,73558,98205,1680916,1688118,7917,8.043,8374,8.507,213432,63619,149813,3.769,12.643,227582,69089,158493,4.093,13.481,-14150,-0.838,25.286,4943,5047,31980
2017,23,29147,36486,513025,511168,3072,8.421,3059,8.386,59266,16345,42921,3.198,11.594,55823,18495,37328,3.618,10.921,3443,0.674,21.841,1854,1895,9376
2017,24,97218,126132,2321695,2296590,11178,8.864,11130,8.826,315559,90398,225161,3.936,13.740,266588,88967,177621,3.874,11.608,48971,2.132,23.216,6604,6729,39036
2017,25,126619,161738,3292806,3261422,14215,8.816,13226,8.203,404422,117123,287299,3.591,12.400,340751,112498,228253,3.449,10.448,63671,1.952,20.896,7982,8191,54206
2017,26,153152,200604,3859353,3831865,16306,8.123,16583,8.261,480220,129527,350693,3.380,12.532,426615,142711,283904,3.724,11.133,53605,1.399,22.267,10114,10474,67320
2017,27,102534,134296,2655948,2638549,11519,8.593,11023,8.223,330302,107522,222780,4.075,12.518,296377,93763,202614,3.554,11.233,33925,1.286,22.465,6631,6790,40681
2017,28,40832,55350,935820,934234,4406,7.959,4421,7.986,108105,32179,75926,3.444,11.572,104258,31359,72899,3.357,11.160,3847,0.412,22.319,2742,2816,14970
2017,29,109875,144596,2519314,2504278,14568,10.082,14360,9.938,323783,102046,221737,4.075,12.929,294157,101368,192789,4.048,11.746,29626,1.183,23.492,8882,9087,45754
2017,30,27795,33082,375761,374957,3002,9.089,2894,8.762,49001,14354,34647,3.828,13.068,46950,15560,31390,4.150,12.521,2051,0.547,25.043,1784,1819,8592
2017,31,38790,49838,828401,824162,4111,8.274,3804,7.656,99036,28759,70277,3.489,12.017,90255,31886,58369,3.869,10.951,8781,1.065,21.902,2288,2338,16217
2017,32,45352,58781,1191323,1174865,6879,11.780,6108,10.460,170103,54506,115597,4.639,14.479,138350,52268,86082,4.449,11.776,31753,2.703,23.552,3866,3932,24600
2017,33,27586,34992,603143,598090,2690,7.677,2783,7.943,69786,20560,49226,3.438,11.668,60145,18451,41694,3.085,10.056,9641,1.612,20.112,1695,1727,9404
2017,34,171470,209936,3665423,3634912,20507,9.775,20228,9.642,510491,171206,339285,4.710,14.044,448456,145059,303397,3.991,12.337,62035,1.707,24.675,13068,13270,73030
2017,35,30944,40284,626099,627471,3414,8.459,3565,8.833,76187,24395,51792,3.888,12.142,78536,25504,53032,4.065,12.516,-2349,-0.374,24.284,2162,2215,11150
2017,36,403544,483444,8204580,8159815,48415,10.024,47538,9.842,1077076,333664,743412,4.089,13.200,987837,359301,628536,4.403,12.106,89239,1.094,24.212,32556,32980,186765
2017,37,157390,211695,3753357,3712765,20874,9.944,17325,8.253,489680,154905,334775,4.172,13.189,408755,139802,268953,3.765,11.009,80925,2.180,22.019,10555,10841,63242
2017,38,17504,22227,339617,342553,1830,8.191,2057,9.207,41378,13011,28367,3.798,12.079,47145,14454,32691,4.219,13.763,-5767,-1.684,24.159,1285,1303,6687
2017,39,165455,233243,4807138,4786904,17867,7.615,20610,8.785,600523,178763,421760,3.734,12.545,562308,196324,365984,4.101,11.747,38215,0.798,23.494,10571,10964,83350
2017,40,65408,85765,1356342,1354023,7567,8.807,7878,9.169,175219,58625,116594,4.330,12.941,170816,57179,113637,4.223,12.615,4403,0.325,25.231,4751,4865,29707
2017,41,83732,105489,1592725,1569259,10635,10.156,9083,8.674,219394,63962,155432,4.076,13.981,172508,55479,117029,3.535,10.993,46886,2.988,21.986,5862,5952,28081
2017,42,207435,278739,5416046,5379472,21908,7.848,22708,8.135,655763,188574,467189,3.505,12.190,583085,185521,397564,3.449,10.839,72678,1.351,21.678,13313,13612,75183
2017,44,21552,25940,437396,435803,2093,8.067,2106,8.117,52019,14704,37315,3.374,11.936,49176,15939,33237,3.657,11.284,2843,0.652,22.568,1283,1302,8507
2017,45,74383,99976,1753510,1734793,9316,9.390,7782,7.844,232625,72191,160434,4.161,13.409,195318,66142,129176,3.813,11.259,37307,2.151,22.518,4739,4847,33725
2017,46,19803,24431,359679,358908,1933,7.914,1919,7.857,40864,11539,29325,3.215,11.386,39831,12268,27563,3.418,11.098,1033,0.288,22.196,1155,1170,6518
2017,47,90668,128222,2644961,2624291,11291,8.842,10231,8.012,345046,103384,241662,3.940,13.148,303164,104209,198955,3.971,11.552,41882,1.596,23.104,6183,6369,43842
2017,48,393552,540585,10580025,10500612,57983,10.791,51436,9.573,1582934,539357,1043577,5.136,15.075,1426889,479821,947068,4.569,13.589,156045,1.486,27.177,31339,32433,222925
2017,49,55759,69022,1282118,1261112,8058,11.797,6620,9.692,182415,57550,124865,4.563,14.465,141376,49178,92198,3.900,11.210,41039,3.254,22.421,4006,4077,25728
2017,50,15926,19003,258964,260063,1459,7.662,1536,8.067,28639,7908,20731,3.041,11.012,30540,9006,21534,3.463,11.743,-1901,-0.731,22.025,983,993,4799
2017,51,136793,184361,3308261,3286350,16635,9.043,15835,8.608,420758,120906,299852,3.679,12.803,375865,122756,253109,3.735,11.437,44893,1.366,22.874,9444,9655,54707
2017,53,134096,168801,2682897,2645036,17735,10.581,15343,9.154,374263,102639,271624,3.880,14.150,297384,95037,202347,3.593,11.243,76879,2.907,22.486,9615,9736,50400
2017,54,24537,34123,549564,554545,2500,7.280,2935,8.547,60897,17448,43449,3.146,10.981,71435,20415,51020,3.681,12.882,-10538,-1.900,21.963,1704,1735,8597
2017,55,97441,129821,2545943,2529247,9993,7.694,10110,7.784,302753,87792,214961,3.471,11.970,269772,85001,184771,3.361,10.666,32981,1.304,21.332,6069,6213,36319
2017,56,15553,18544,201850,205051,1796,9.659,1898,10.207,25975,9389,16586,4.579,12.668,32490,10580,21910,5.160,15.845,-6515,-3.177,25.335,1140,1168,4804
2018,01,68246,93681,1720839,1709843,7024,7.490,7227,7.706,208345,59810,148535,3.498,12.185,187981,51064,136917,2.986,10.994,20364,1.191,21.988,4481,4638,26561
2018,02,14056,18083,260844,261487,1653,9.147,1630,9.020,31328,7186,24142,2.748,11.981,32504,8731,23773,3.339,12.430,-1176,-0.450,23.961,927,937,3525
2018,04,95957,128619,2543851,2500226,13574,10.615,12082,9.448,364604,115796,248808,4.631,14.583,275470,91208,184262,3.648,11.018,89134,3.565,22.036,7329,7539,43664
2018,05,45933,61527,1040282,1034225,5080,8.270,4885,7.952,124074,37390,86684,3.615,11.997,111298,32979,78319,3.189,10.761,12776,1.235,21.523,3154,3261,19035
2018,06,661397,834583,14979595,14827737,88231,10.623,80160,9.651,2008211,637074,1371137,4.297,13.544,1705105,564990,1140115,3.810,11.499,303106,2.044,22.999,51878,52991,313546
2018,08,120242,149546,2354613,2331691,16766,11.291,14661,9.873,326253,109919,216334,4.714,13.992,280486,96395,184091,4.134,12.029,45767,1.963,24.059,9099,9264,51202
2018,09,63159,81034,1520482,1526952,6597,8.111,7205,8.858,170996,54178,116818,3.548,11.199,183961,64078,119883,4.196,12.048,-12965,-0.849,22.397,4314,4363,27373
2018,10,17775,22661,403078,399949,2195,9.733,1979,8.775,51898,16690,35208,4.173,12.976,45917,13659,32258,3.415,11.481,5981,1.495,22.961,1205,1218,6647
2018,11,16795,21794,542065,535310,2025,9.316,1909,8.783,65371,21051,44320,3.932,12.212,51539,16350,35189,3.054,9.628,13832,2.584,19.256,1010,1023,7019
2018,12,399390,500281,8301116,8187086,58102,11.686,51915,10.442,1158402,411959,746443,5.032,14.149,928934,346574,582360,4.233,11.346,229468,2.803,22.693,33024,33648,173357
2018,13,159736,211034,3953214,3911113,21330,10.150,19567,9.311,543789,171010,372779,4.372,13.904,458349,152270,306079,3.893,11.719,85440,2.185,23.438,12088,12399,72459
2018,15,23159,30269,550240,546472,2519,8.346,2343,7.763,62088,19875,42213,3.637,11.362,54016,15972,38044,2.923,9.884,8072,1.477,19.769,1462,1501,9512
2018,16,35359,43127,598294,588461,4935,11.638,3492,8.235,85263,28769,56494,4.889,14.489,65226,19893,45333,3.381,11.084,20037,3.405,22.168,2213,2270,11051
2018,17,220582,283541,5437357,5420816,24119,8.494,24912,8.774,646464,194345,452119,3.585,11.926,611702,179952,431750,3.320,11.284,34762,0.641,22.569,15308,15643,83577
2018,18,99077,136705,2813941,2797641,10814,7.919,10512,7.698,342698,96877,245821,3.463,12.250,310549,101678,208871,3.634,11.100,32149,1.149,22.201,6292,6541,49756
2018,19,56278,75425,1368137,1360951,5807,7.727,5266,7.007,145419,38892,106527,2.858,10.685,130993,35942,95051,2.641,9.625,14426,1.060,19.250,3234,3364,19240
2018,20,52070,68714,1200460,1200524,5294,7.688,5584,8.109,138734,40684,98050,3.389,11.556,138876,39879,98997,3.322,11.568,-142,-0.012,23.112,3545,3636,20094
2018,21,60781,84070,1635201,1627157,6385,7.578,6765,8.029,193200,59130,134070,3.634,11.873,176318,54205,122113,3.331,10.836,16882,1.038,21.672,4229,4350,28006
2018,22,73602,97922,1685483,1684672,7947,8.105,8198,8.361,202933,59280,143653,3.519,12.046,201527,60237,141290,3.576,11.962,1406,0.083,23.925,5016,5214,32337
2018,23,29334,36521,516050,514461,2917,7.992,2869,7.861,56827,15063,41764,2.928,11.046,53642,16291,37351,3.167,10.427,3185,0.619,20.854,1771,1807,8625
2018,24,97538,126278,2353103,2337009,10998,8.716,10817,8.572,286124,84187,201937,3.602,12.243,253340,76363,176977,3.268,10.840,32784,1.403,21.681,6513,6643,37516
2018,25,127075,161917,3334056,3308906,13562,8.382,13329,8.238,402170,122696,279474,3.708,12.154,349478,110141,239337,3.329,10.562,52692,1.592,21.123,8145,8289,48158
2018,26,153477,200934,3919125,3883114,16367,8.155,15904,7.924,486540,127539,359001,3.284,12.530,410869,132911,277958,3.423,10.581,75671,1.949,21.162,10032,10280,67857
2018,27,102100,133661,2696120,2675864,10621,7.929,11187,8.352,314997,81987,233010,3.064,11.772,274427,90918,183509,3.398,10.256,40570,1.516,20.511,6779,6956,47228
2018,28,40797,55331,942952,941424,4249,7.678,4274,7.723,104404,30610,73794,3.251,11.090,101535,28921,72614,3.072,10.785,2869,0.305,21.571,2682,2780,15165
2018,29,104019,138555,2522461,2518751,13389,9.663,13400,9.671,298286,89811,208475,3.566,11.843,290175,90218,199957,3.582,11.521,8111,0.322,23.041,8661,8809,43118
2018,30,28105,33418,370071,372910,3222,9.691,2884,8.674,45188,15780,29408,4.232,12.118,51977,13839,38138,3.711,13.938,-6789,-1.821,24.235,1803,1822,7751
2018,31,38710,49677,841185,834975,3830,7.698,3987,8.013,99879,30153,69726,3.611,11.962,87480,29986,57494,3.591,10.477,12399,1.485,20.954,2418,2471,13353
2018,32,46563,60043,1219417,1205605,7284,12.262,6000,10.101,166821,60730,106091,5.037,13.837,139379,46401,92978,3.849,11.561,27442,2.276,23.122,3771,3859,23392
2018,33,27692,35087,613074,607947,2802,7.999,2691,7.682,72001,24641,47360,4.053,11.843,61940,18460,43480,3.036,10.188,10061,1.655,20.377,1752,1766,9924
2018,34,171446,209543,3722141,3698578,19346,9.225,19688,9.388,476711,147171,329540,3.979,12.889,429596,135006,294590,3.650,11.615,47115,1.274,23.230,12885,12984,65012
2018,35,30878,40071,629883,628062,3341,8.317,3540,8.812,73956,24822,49134,3.952,11.775,70107,22322,47785,3.554,11.162,3849,0.613,22.325,2140,2177,10502
2018,36,403743,482906,8317277,8264851,47032,9.736,47394,9.811,1035305,316285,719020,3.827,12.527,930609,314788,615821,3.809,11.260,104696,1.267,22.520,32569,32960,179569
2018,37,159822,213947,3850074,3813241,20294,9.537,17999,8.458,491533,155895,335638,4.088,12.890,418610,142866,275744,3.747,10.978,72923,1.912,21.956,10984,11317,69182
2018,38,17411,22132,343675,341664,1748,7.882,1836,8.279,42664,11954,30710,3.499,12.487,38885,12108,26777,3.544,11.381,3779,1.106,22.762,1146,1197,6350
2018,39,164861,232055,4863157,4835220,16898,7.265,17997,7.737,575803,157141,418662,3.250,11.909,520260,159860,360400,3.306,10.760,55543,1.149,21.520,10425,10725,67639
2018,40,65459,85636,1379872,1368645,7403,8.640,7493,8.745,183187,54504,128683,3.982,13.385,161086,53216,107870,3.888,11.770,22101,1.615,23.539,4709,4819,26067
2018,41,85154,106864,1623623,1608735,10537,9.926,9124,8.595,201597,57572,144025,3.579,12.531,172853,57234,115619,3.558,10.745,28744,1.787,21.489,5924,6015,31078
2018,42,207343,279267,5471138,5446652,21914,7.857,21228,7.611,608777,166466,442311,3.056,11.177,559027,172042,386985,3.159,10.264,49750,0.913,20.527,12886,13101,74462
2018,44,21512,25780,442189,439560,2146,8.308,2250,8.710,54402,14938,39464,3.398,12.376,48625,17897,30728,4.072,11.062,5777,1.314,22.124,1324,1360,7616
2018,45,75658,101156,1806109,1784937,9403,9.350,8219,8.173,243689,73713,169976,4.130,13.653,201475,65797,135678,3.686,11.288,42214,2.365,22.575,4938,5087,28552
2018,46,19883,24512,359341,359750,2026,8.282,1928,7.881,36882,10944,25938,3.042,10.252,37567,12497,25070,3.474,10.443,-685,-0.190,20.504,1219,1249,6641
2018,47,91351,128831,2668601,2653957,10787,8.394,10143,7.893,312261,92361,219900,3.480,11.766,283120,85661,197459,3.228,10.668,29141,1.098,21.336,6169,6425,41592
2018,48,399487,546695,10800658,10692932,56584,10.410,50261,9.247,1500815,493956,1006859,4.619,14.036,1285682,414364,871318,3.875,12.024,215133,2.012,24.047,31489,32332,214033
2018,49,57464,70686,1337872,1310692,8263,11.830,6583,9.425,188388,59058,129330,4.506,14.373,134372,50068,84304,3.820,10.252,54016,4.121,20.504,4002,4061,27846
2018,50,15850,18903,262181,260505,1376,7.262,1465,7.732,27696,8733,18963,3.352,10.632,24542,8201,16341,3.148,9.421,3154,1.211,18.842,936,947,4884
