year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2021,31-33,i) 16 to 20,18913,20104,546809,552851,501,2.431,1513,7.341,53884,9690,44194,1.753,9.747,66668,14694,51974,2.658,12.059,-12784,-2.312,19.493,1022,1032,8453
2021,31-33,j) 21 to 25,18376,19887,561378,572721,488,2.397,1428,7.015,46716,8165,38551,1.426,8.157,69576,14564,55012,2.543,12.148,-22860,-3.991,16.314,941,948,8111
2021,31-33,k) 26+,52187,60836,2453693,2509236,1344,2.164,3911,6.296,172829,35250,137579,1.405,6.888,284288,47703,236585,1.901,11.330,-111459,-4.442,13.775,2648,2691,22592
2021,31-33,l) Left Censored,30809,61707,6610404,6712405,1348,2.155,3016,4.822,429875,66530,363345,0.991,6.404,632253,107293,524960,1.598,9.419,-202378,-3.015,12.808,1229,1274,16785
2021,42,a) 0,14052,14141,53476,26738,14141,200.000,X,X,53476,53476,X,200.000,200.000,X,X,X,X,X,53476,200.000,X,X,X,X
2021,42,b) 1,10762,11000,53660,54143,72,0.576,3067,24.541,13611,845,12766,1.561,25.139,14174,8469,5705,15.642,26.179,-563,-1.040,50.278,2207,2209,6004
2021,42,c) 2,10194,10375,60764,61479,599,5.453,1820,16.567,13312,2952,10360,4.802,21.653,14694,7384,7310,12.011,23.901,-1382,-2.248,43.306,1268,1268,5000
2021,42,d) 3,9627,9748,56981,59232,515,5.054,1400,13.738,9563,1510,8053,2.549,16.145,14077,6573,7504,11.097,23.766,-4514,-7.621,32.290,944,949,3212
2021,42,e) 4,9132,9312,57474,57903,489,5.021,1343,13.790,9783,1510,8273,2.608,16.895,10645,4955,5690,8.557,18.384,-862,-1.489,33.791,943,954,3862
2021,42,f) 5,8565,8865,56903,56828,472,5.131,1140,12.393,9342,1983,7359,3.489,16.439,9301,3827,5474,6.734,16.367,41,0.072,32.734,793,794,3087
2021,42,g) 6 to 10,36078,37850,314496,318783,1769,4.529,4196,10.741,41668,7347,34321,2.305,13.071,50031,16568,33463,5.197,15.694,-8363,-2.623,26.142,2852,2882,12574
2021,42,h) 11 to 15,28578,30900,325679,333849,1124,3.535,2914,9.165,33987,6565,27422,1.966,10.180,50367,13913,36454,4.167,15.087,-16380,-4.906,20.361,1969,2017,9678
2021,42,i) 16 to 20,25296,28995,380259,388441,1061,3.581,2326,7.851,36149,9541,26608,2.456,9.306,52281,12159,40122,3.130,13.459,-16132,-4.153,18.612,1537,1571,8452
2021,42,j) 21 to 25,21593,25555,370856,380798,755,2.884,2000,7.640,26979,6196,20783,1.627,7.085,46999,9923,37076,2.606,12.342,-20020,-5.257,14.170,1264,1335,6823
2021,42,k) 26+,51890,80270,1495696,1533578,2357,2.889,4973,6.096,129465,28210,101255,1.839,8.442,205726,60653,145073,3.955,13.415,-76261,-4.973,16.884,2854,3033,20404
2021,42,l) Left Censored,24665,94302,2679321,2747616,2910,3.059,4588,4.822,203125,58452,144673,2.127,7.393,338601,69639,268962,2.535,12.323,-135476,-4.931,14.786,893,1114,12757
2021,44-45,a) 0,49727,49975,211439,105720,49975,200.000,X,X,211439,211439,X,200.000,200.000,X,X,X,X,X,211439,200.000,X,X,X,X
2021,44-45,b) 1,34861,35758,199426,199695,241,0.600,9101,22.646,47275,2385,44890,1.194,23.674,46828,25822,21006,12.931,23.450,447,0.224,46.900,6656,6671,18934
2021,44-45,c) 2,31204,31911,188949,189619,1870,5.570,5192,15.465,37028,6799,30229,3.586,19.528,38307,17304,21003,9.126,20.202,-1279,-0.675,39.055,3817,3826,13037
2021,44-45,d) 3,27893,28616,178524,181519,1441,4.806,4172,13.915,30213,5249,24964,2.892,16.645,36039,16658,19381,9.177,19.854,-5826,-3.210,33.289,3043,3046,12939
2021,44-45,e) 4,26299,27264,168200,169872,1371,4.829,3630,12.785,27477,5074,22403,2.987,16.175,30778,12117,18661,7.133,18.118,-3301,-1.943,32.350,2659,2687,9356
2021,44-45,f) 5,24865,26227,184839,185408,1251,4.603,3154,11.605,30618,6490,24128,3.500,16.514,32068,11738,20330,6.331,17.296,-1450,-0.782,33.028,2339,2365,9217
2021,44-45,g) 6 to 10,93329,102718,798140,806183,4404,4.151,11177,10.534,117450,33232,84218,4.122,14.569,134155,44175,89980,5.480,16.641,-16705,-2.072,29.137,7881,8094,34101
2021,44-45,h) 11 to 15,65799,76228,685311,704235,2950,3.755,7630,9.711,79172,17663,61509,2.508,11.242,116559,37275,79284,5.293,16.551,-37387,-5.309,22.485,4821,5130,23243
2021,44-45,i) 16 to 20,50122,61398,632476,640264,2186,3.475,5191,8.253,76956,18560,58396,2.899,12.019,92788,24970,67818,3.900,14.492,-15832,-2.473,24.039,3300,3434,16593
2021,44-45,j) 21 to 25,37244,50558,532437,548413,1741,3.344,4761,9.144,52069,11496,40573,2.096,9.494,83398,27169,56229,4.954,15.207,-31329,-5.713,18.989,2508,3012,16704
2021,44-45,k) 26+,86705,178891,3449566,3476568,4892,2.683,11799,6.471,285967,57455,228512,1.653,8.226,335894,83739,252155,2.409,9.662,-49927,-1.436,16.451,5763,6490,41217
2021,44-45,l) Left Censored,41301,292877,8389591,8506238,7922,2.639,22510,7.499,670677,120668,550009,1.419,7.885,908152,233214,674938,2.742,10.676,-237475,-2.792,15.769,2180,6894,61039
2021,48-49,a) 0,28412,28511,174492,87246,28511,200.000,X,X,174492,174492,X,200.000,200.000,X,X,X,X,X,174492,200.000,X,X,X,X
2021,48-49,b) 1,15655,15837,153159,143433,61,0.327,5702,30.561,45063,880,44183,0.614,31.418,24749,14515,10234,10.120,17.255,20314,14.163,34.510,4128,4133,10897
2021,48-49,c) 2,13440,13594,101873,104389,1237,8.639,2685,18.753,22374,3856,18518,3.694,21.433,26961,9159,17802,8.774,25.827,-4587,-4.394,42.867,1869,1869,7032
2021,48-49,d) 3,10709,10820,75798,77095,889,7.846,1909,16.849,16357,3214,13143,4.169,21.217,18995,8713,10282,11.302,24.639,-2638,-3.422,42.434,1284,1290,7096
2021,48-49,e) 4,8686,8876,63073,66053,735,7.928,1524,16.439,12463,3367,9096,5.097,18.868,18451,8117,10334,12.289,27.934,-5988,-9.065,37.736,1010,1011,5102
2021,48-49,f) 5,8291,8492,62980,65431,655,7.415,1337,15.136,11653,2828,8825,4.322,17.810,16513,6949,9564,10.620,25.237,-4860,-7.428,35.619,887,895,5552
2021,48-49,g) 6 to 10,29402,30526,320241,328191,1878,5.941,4050,12.812,54307,12055,42252,3.673,16.547,69665,20905,48760,6.370,21.227,-15358,-4.680,33.095,2670,2696,14078
2021,48-49,h) 11 to 15,18675,20811,272495,279857,1080,5.040,2316,10.808,37174,10653,26521,3.807,13.283,52085,12935,39150,4.622,18.611,-14911,-5.328,26.566,1482,1495,7466
2021,48-49,i) 16 to 20,13093,16944,307595,312525,1286,7.460,1877,10.888,53902,28594,25308,9.149,17.247,63223,21202,42021,6.784,20.230,-9321,-2.982,34.495,922,939,6358
2021,48-49,j) 21 to 25,9689,12458,237389,245544,563,4.414,1157,9.071,26721,8053,18668,3.280,10.882,42665,11989,30676,4.883,17.376,-15944,-6.493,21.765,661,685,4852
2021,48-49,k) 26+,18066,30275,1244887,1245380,1435,4.680,2216,7.226,178399,73937,104462,5.937,14.325,173268,30781,142487,2.472,13.913,5131,0.412,27.826,1106,1209,8500
2021,48-49,l) Left Censored,7054,37964,2791462,2807454,1899,4.994,2026,5.328,260421,57226,203195,2.038,9.276,290324,43024,247300,1.532,10.341,-29903,-1.065,18.552,290,372,7541
2021,51,a) 0,8229,8331,35974,17987,8331,200.000,X,X,35974,35974,X,200.000,200.000,X,X,X,X,X,35974,200.000,X,X,X,X
2021,51,b) 1,5874,6010,40554,41642,21,0.301,1948,27.934,11088,194,10894,0.466,26.627,12925,7063,5862,16.961,31.038,-1837,-4.411,53.254,1436,1445,5527
2021,51,c) 2,5107,5162,39231,39533,327,5.915,1060,19.173,8566,1164,7402,2.944,21.668,9201,4105,5096,10.384,23.275,-635,-1.606,43.336,777,786,2974
2021,51,d) 3,4117,4251,39613,40104,257,5.729,727,16.206,7829,1377,6452,3.434,19.522,8739,3870,4869,9.650,21.791,-910,-2.269,39.044,535,537,2957
2021,51,e) 4,3584,3932,42213,42395,279,6.847,564,13.842,9341,2360,6981,5.567,22.033,9684,3290,6394,7.760,22.842,-343,-0.809,44.067,403,421,2569
2021,51,f) 5,3295,3625,34315,34867,219,5.834,477,12.706,5815,836,4979,2.398,16.678,6897,2497,4400,7.161,19.781,-1082,-3.103,33.355,328,338,2025
2021,51,g) 6 to 10,11232,12939,222425,225492,835,6.270,1590,11.940,36427,7145,29282,3.169,16.154,42771,13711,29060,6.080,18.968,-6344,-2.813,32.309,1044,1062,9885
2021,51,h) 11 to 15,7227,10951,246382,252303,724,6.423,1366,12.119,29243,7055,22188,2.796,11.590,41256,12959,28297,5.136,16.352,-12013,-4.761,23.181,636,668,8320
2021,51,i) 16 to 20,5790,9357,272596,280095,1009,10.228,2025,20.527,42591,11158,31433,3.984,15.206,56853,21848,35005,7.800,20.298,-14262,-5.092,30.412,408,474,4260
2021,51,j) 21 to 25,4658,15227,395374,405231,1212,7.766,1972,12.635,52179,14691,37488,3.625,12.876,71690,22208,49482,5.480,17.691,-19511,-4.815,25.753,386,411,2545
2021,51,k) 26+,8127,17499,640029,653812,923,5.219,1294,7.317,71438,22112,49326,3.382,10.926,99480,19027,80453,2.910,15.215,-28042,-4.289,21.853,481,542,3585
2021,51,l) Left Censored,4228,45755,1322622,1379767,2722,5.740,6058,12.774,141433,42536,98897,3.083,10.251,254038,65576,188462,4.753,18.412,-112605,-8.161,20.501,155,243,2736
2021,52,a) 0,17387,17543,53808,26904,17543,200.000,X,X,53808,53808,X,200.000,200.000,X,X,X,X,X,53808,200.000,X,X,X,X
2021,52,b) 1,12618,12826,48223,48455,33,0.230,3111,21.657,13110,1068,12042,2.204,27.056,13345,8679,4666,17.912,27.541,-235,-0.485,54.113,2362,2367,7059
2021,52,c) 2,11003,11166,48966,48229,631,5.395,1692,14.466,11440,2031,9409,4.211,23.720,9748,5879,3869,12.190,20.212,1692,3.508,40.424,1196,1199,3537
2021,52,d) 3,9979,10207,56122,55738,513,4.841,1292,12.193,10187,1180,9007,2.117,18.277,9315,4509,4806,8.090,16.712,872,1.564,33.424,913,914,2572
2021,52,e) 4,9003,9285,49361,48851,473,4.961,972,10.195,8605,1743,6862,3.568,17.615,7543,3358,4185,6.874,15.441,1062,2.174,30.882,731,734,2758
2021,52,f) 5,8383,8788,46086,45695,452,5.020,884,9.818,8740,1835,6905,4.016,19.127,7959,3307,4652,7.237,17.418,781,1.709,34.836,667,673,2833
2021,52,g) 6 to 10,34419,36316,236823,232275,1619,4.372,3043,8.218,39313,8429,30884,3.629,16.925,29701,11466,18235,4.936,12.787,9612,4.138,25.574,2168,2204,8790
2021,52,h) 11 to 15,27431,36527,334134,323150,2234,6.075,2731,7.426,67603,12313,55290,3.810,20.920,44994,16452,28542,5.091,13.924,22609,6.996,27.847,1648,1732,8243
2021,52,i) 16 to 20,22383,30850,341382,329959,1602,5.136,2291,7.344,57983,19476,38507,5.903,17.573,34909,11228,23681,3.403,10.580,23074,6.993,21.160,1362,1455,6602
2021,52,j) 21 to 25,16458,26179,363549,364572,1885,7.100,2626,9.891,57800,16911,40889,4.639,15.854,59181,22909,36272,6.284,16.233,-1381,-0.379,31.708,1059,1210,4735
2021,52,k) 26+,29523,64937,993256,996861,3708,5.599,6296,9.506,144669,51603,93066,5.177,14.512,151842,61955,89887,6.215,15.232,-7173,-0.720,29.025,2002,2119,10394
2021,52,l) Left Censored,16788,181172,4105650,4133516,9967,5.437,14229,7.763,418043,115053,302990,2.783,10.113,472354,140421,331933,3.397,11.427,-54311,-1.314,20.227,670,777,4550
2021,53,a) 0,32508,32825,81882,40941,32825,200.000,X,X,81882,81882,X,200.000,200.000,X,X,X,X,X,81882,200.000,X,X,X,X
2021,53,b) 1,21507,21764,63662,68201,41,0.163,6912,27.429,13091,225,12866,0.330,19.195,21500,14328,7172,21.008,31.524,-8409,-12.330,38.389,5054,5056,10872
2021,53,c) 2,19190,19485,65691,67339,1539,7.568,3238,15.924,11904,3363,8541,4.994,17.678,15016,8303,6713,12.330,22.299,-3112,-4.621,35.356,2208,2211,5900
2021,53,d) 3,17281,17479,59443,62243,1339,7.382,2660,14.664,9380,2317,7063,3.723,15.070,14826,6992,7834,11.233,23.820,-5446,-8.750,30.140,1738,1740,4875
2021,53,e) 4,15508,15963,57281,59257,1178,7.175,2090,12.729,9032,2237,6795,3.775,15.242,12867,5205,7662,8.784,21.714,-3835,-6.472,30.484,1414,1426,3892
2021,53,f) 5,13380,13816,60228,60406,1027,7.268,1655,11.713,10123,3964,6159,6.562,16.758,10518,4051,6467,6.706,17.412,-395,-0.654,33.517,1141,1141,3000
2021,53,g) 6 to 10,45470,48866,254742,265652,3277,6.560,5456,10.922,32851,9012,23839,3.392,12.366,54505,16180,38325,6.091,20.517,-21654,-8.151,24.732,3576,3648,11212
2021,53,h) 11 to 15,31147,35894,201675,211273,2174,5.945,3528,9.647,21077,6134,14943,2.903,9.976,40035,11501,28534,5.444,18.949,-18958,-8.973,19.952,2221,2284,7257
2021,53,i) 16 to 20,23955,32480,185358,191060,1810,5.480,2903,8.790,19114,5204,13910,2.724,10.004,30876,10665,20211,5.582,16.160,-11762,-6.156,20.008,1613,1649,5891
2021,53,j) 21 to 25,16917,22273,159517,164733,953,4.189,1911,8.399,16150,4382,11768,2.660,9.804,26581,8273,18308,5.022,16.136,-10431,-6.332,19.607,1110,1126,3644
2021,53,k) 26+,34002,69100,545179,564505,3212,4.523,7039,9.912,49592,15790,33802,2.797,8.785,87883,24478,63405,4.336,15.568,-38291,-6.783,17.570,2020,2110,8126
2021,53,l) Left Censored,11475,48757,446979,472839,3624,7.366,4509,9.165,53282,22138,31144,4.682,11.269,107333,23609,83724,4.993,22.700,-54051,-11.431,22.537,611,654,2473
2021,54,a) 0,70419,70693,198489,99245,70693,200.000,X,X,198489,198489,X,200.000,200.000,X,X,X,X,X,198489,200.000,X,X,X,X
2021,54,b) 1,50219,50724,209031,205322,82,0.140,15595,26.667,63904,1749,62155,0.852,31.124,53925,34704,19221,16.902,26.264,9979,4.860,52.527,11452,11462,26313
2021,54,c) 2,44201,44574,209673,207831,2889,6.146,7755,16.498,45595,6896,38699,3.318,21.939,41237,22023,19214,10.597,19.842,4358,2.097,39.683,5519,5527,16305
2021,54,d) 3,37517,37896,202914,201259,2530,6.406,5727,14.501,42874,7355,35519,3.654,21.303,39173,19135,20038,9.508,19.464,3701,1.839,38.928,4012,4016,14556
2021,54,e) 4,34124,34855,221169,217638,2501,6.955,4710,13.098,47753,7436,40317,3.417,21.941,40771,19075,21696,8.765,18.733,6982,3.208,37.467,3329,3348,16201
2021,54,f) 5,31871,32541,201128,198802,2124,6.332,4126,12.301,38117,7445,30672,3.745,19.173,33084,13185,19899,6.632,16.642,5033,2.532,33.283,2890,2907,10316
2021,54,g) 6 to 10,120755,124787,1027264,1029077,7409,5.785,13994,10.926,164379,39400,124979,3.829,15.973,167425,57197,110228,5.558,16.269,-3046,-0.296,31.947,9655,9703,43421
2021,54,h) 11 to 15,89248,93771,876976,879805,4828,5.026,9400,9.786,120203,22014,98189,2.502,13.662,125548,37156,88392,4.223,14.270,-5345,-0.608,27.325,6379,6453,28093
2021,54,i) 16 to 20,69144,74678,815989,825094,3355,4.388,6925,9.057,96469,21381,75088,2.591,11.692,113725,32468,81257,3.935,13.783,-17256,-2.091,23.384,4618,4661,19960
2021,54,j) 21 to 25,52724,62471,815028,835892,2806,4.386,5804,9.073,88185,22721,65464,2.718,10.550,129260,45517,83743,5.445,15.464,-41075,-4.914,21.100,3737,3827,17800
2021,54,k) 26+,93701,118110,2008587,2063665,4276,3.512,11597,9.524,197624,57939,139685,2.808,9.576,309470,93563,215907,4.534,14.996,-111846,-5.420,19.153,6889,7054,30949
2021,54,l) Left Censored,21202,74108,2693456,2713639,2214,2.930,5147,6.810,248353,69371,178982,2.556,9.152,290105,87525,202580,3.225,10.691,-41752,-1.539,18.304,1156,1230,8320
2021,55,a) 0,679,683,6894,3447,683,200.000,X,X,6894,6894,X,200.000,200.000,X,X,X,X,X,6894,200.000,X,X,X,X
2021,55,b) 1,367,372,4072,5138,10,2.252,154,34.685,857,147,710,2.861,16.680,2994,1980,1014,38.536,58.272,-2137,-41.592,33.359,132,132,1685
2021,55,c) 2,278,281,5582,6200,24,8.081,56,18.855,930,368,562,5.936,15.001,2128,466,1662,7.517,34.325,-1198,-19.324,30.002,38,38,380
2021,55,d) 3,298,303,5129,7104,21,6.656,46,14.580,1082,400,682,5.631,15.232,4964,461,4503,6.490,69.881,-3882,-54.649,30.464,36,36,281
2021,55,e) 4,324,335,4882,5173,22,6.331,47,13.525,849,229,620,4.427,16.414,1383,314,1069,6.071,26.738,-534,-10.324,32.827,35,35,252
2021,55,f) 5,287,298,8456,9041,17,5.537,35,11.401,1958,1143,815,12.642,21.657,3117,429,2688,4.745,34.476,-1159,-12.819,43.314,24,24,320
2021,55,g) 6 to 10,1503,1594,59818,56835,101,6.281,129,8.022,15743,10529,5214,18.526,27.699,9498,1815,7683,3.193,16.712,6245,10.988,33.423,65,65,705
2021,55,h) 11 to 15,1628,1828,84425,84997,99,5.364,134,7.261,13847,4843,9004,5.698,16.291,15045,2416,12629,2.842,17.701,-1198,-1.409,32.582,68,71,589
2021,55,i) 16 to 20,1691,1969,104408,108988,94,4.734,127,6.396,16072,2932,13140,2.690,14.747,25147,8472,16675,7.773,23.073,-9075,-8.327,29.493,53,57,735
2021,55,j) 21 to 25,1811,2406,152636,149337,184,7.668,171,7.126,29831,8428,21403,5.644,19.976,22970,5397,17573,3.614,15.381,6861,4.594,30.763,55,59,834
2021,55,k) 26+,6769,10736,766918,785590,571,5.284,710,6.571,86029,18733,67296,2.385,10.951,123003,27702,95301,3.526,15.657,-36974,-4.707,21.902,151,157,4151
2021,55,l) Left Censored,9076,29324,2265067,2286983,1975,6.647,2751,9.259,291087,53120,237967,2.323,12.728,332779,82017,250762,3.586,14.551,-41692,-1.823,25.456,123,237,6948
2021,56,a) 0,31328,31453,171359,85680,31453,200.000,X,X,171359,171359,X,200.000,200.000,X,X,X,X,X,171359,200.000,X,X,X,X
2021,56,b) 1,20779,21033,213782,195294,82,0.332,7404,29.983,85671,10516,75155,5.385,43.868,48731,25015,23716,12.809,24.953,36940,18.915,49.905,5207,5211,18680
2021,56,c) 2,18521,18692,193675,187007,1514,7.673,3594,18.214,55835,6011,49824,3.214,29.857,42325,17063,25262,9.124,22.633,13510,7.224,45.266,2440,2440,11890
2021,56,d) 3,16205,16735,250396,240071,1213,6.935,2726,15.585,68256,13843,54413,5.766,28.432,48568,19301,29267,8.040,20.231,19688,8.201,40.461,1821,1827,13696
2021,56,e) 4,14742,14944,231717,231283,986,6.337,2217,14.249,53040,6338,46702,2.740,22.933,52754,16360,36394,7.074,22.809,286,0.124,45.619,1536,1537,12969
2021,56,f) 5,13597,13775,229490,230713,816,5.690,1948,13.583,45157,4254,40903,1.844,19.573,47087,12428,34659,5.387,20.409,-1930,-0.837,39.146,1258,1262,9210
2021,56,g) 6 to 10,49846,51651,1157138,1164035,2844,5.329,6284,11.774,208956,27505,181451,2.363,17.951,220637,50559,170078,4.343,18.954,-11681,-1.003,35.902,4090,4128,39000
2021,56,h) 11 to 15,39347,44067,1085280,1100512,2103,4.604,5327,11.662,191989,35962,156027,3.268,17.445,218834,37119,181715,3.373,19.885,-26845,-2.439,34.891,2880,2913,19235
2021,56,i) 16 to 20,30656,33534,1182280,1196582,1385,4.018,3259,9.454,149888,15587,134301,1.303,12.526,178639,34280,144359,2.865,14.929,-28751,-2.403,25.053,2058,2079,17380
2021,56,j) 21 to 25,22941,27828,980520,1038172,1387,4.835,3106,10.827,107077,17037,90040,1.641,10.314,223561,38143,185418,3.674,21.534,-116484,-11.220,20.628,1618,1644,14617
2021,56,k) 26+,38131,62243,3581872,3628609,3269,5.160,5499,8.679,439549,131733,307816,3.630,12.113,532796,110442,422354,3.044,14.683,-93247,-2.570,24.227,2821,2882,22928
2021,56,l) Left Censored,7619,44666,2234496,2309415,6121,14.059,3864,8.875,238532,97272,141260,4.212,10.329,385362,72648,312714,3.146,16.687,-146830,-6.358,20.657,386,407,4361
2021,61,a) 0,7667,7718,34594,17297,7718,200.000,X,X,34594,34594,X,200.000,200.000,X,X,X,X,X,34594,200.000,X,X,X,X
2021,61,b) 1,5958,6092,42265,42236,58,0.830,1847,26.437,12037,1120,10917,2.652,28.499,11861,6506,5355,15.404,28.083,176,0.417,56.165,1255,1256,4705
2021,61,c) 2,5257,5338,55157,57012,301,5.278,1031,18.078,9090,1328,7762,2.329,15.944,12655,3573,9082,6.267,22.197,-3565,-6.253,31.888,738,738,2688
2021,61,d) 3,4712,4811,43467,45381,246,4.816,840,16.445,6898,965,5933,2.126,15.200,10808,4545,6263,10.015,23.816,-3910,-8.616,30.400,574,574,2222
2021,61,e) 4,4156,4269,41588,43323,222,4.940,672,14.953,6309,711,5598,1.641,14.563,9929,3212,6717,7.414,22.919,-3620,-8.356,29.126,467,467,2428
2021,61,f) 5,3894,4065,47355,49938,233,5.455,645,15.102,6911,1816,5095,3.637,13.839,12204,4084,8120,8.178,24.438,-5293,-10.599,27.678,439,439,2312
2021,61,g) 6 to 10,14757,15727,233067,244040,732,4.440,2253,13.665,27888,5855,22033,2.399,11.428,49775,12645,37130,5.182,20.396,-21887,-8.969,22.855,1451,1470,8699
2021,61,h) 11 to 15,10011,11112,205734,215973,415,3.582,1361,11.748,16827,3302,13525,1.529,7.791,37291,8224,29067,3.808,17.267,-20464,-9.475,15.583,848,859,5729
2021,61,i) 16 to 20,7294,8411,244307,261645,237,2.710,908,10.381,14472,2980,11492,1.139,5.531,48775,7252,41523,2.772,18.642,-34303,-13.111,11.062,526,563,4345
2021,61,j) 21 to 25,5312,6304,189118,195473,180,2.747,677,10.332,13995,5266,8729,2.694,7.160,26956,3971,22985,2.031,13.790,-12961,-6.631,14.319,392,428,2167
2021,61,k) 26+,9215,11673,433724,454661,324,2.696,1017,8.461,20461,3417,17044,0.752,4.500,62378,9907,52471,2.179,13.720,-41917,-9.219,9.001,560,606,4889
2021,61,l) Left Censored,8625,12975,1861444,1968312,219,1.665,570,4.334,49758,6244,43514,0.317,2.528,263019,12037,250982,0.612,13.363,-213261,-10.835,5.056,160,181,3748
2021,62,a) 0,48022,48514,273790,136895,48514,200.000,X,X,273790,273790,X,200.000,200.000,X,X,X,X,X,273790,200.000,X,X,X,X
2021,62,b) 1,38027,39278,340570,317082,336,0.781,7825,18.188,102120,7030,95090,2.217,32.206,53944,26578,27366,8.382,17.013,48176,15.194,34.025,5574,5602,20139
2021,62,c) 2,33152,34288,337097,330998,2008,5.659,4394,12.384,68530,14210,54320,4.293,20.704,55928,23341,32587,7.052,16.897,12602,3.807,33.794,3225,3237,18028
2021,62,d) 3,29157,30418,380244,378597,1519,4.856,3245,10.374,63461,10504,52957,2.774,16.762,60653,20964,39689,5.537,16.020,2808,0.742,32.041,2307,2320,15818
2021,62,e) 4,26732,28284,353814,350928,1423,4.917,2730,9.434,65250,22216,43034,6.331,18.594,59500,16134,43366,4.598,16.955,5750,1.639,33.910,1984,2010,12773
2021,62,f) 5,24742,26759,345773,346812,1431,5.248,2447,8.974,50980,12761,38219,3.680,14.700,53374,14391,38983,4.150,15.390,-2394,-0.690,29.399,1795,1812,11601
2021,62,g) 6 to 10,95731,106057,1488024,1519156,4702,4.353,8600,7.963,171736,42125,129611,2.773,11.305,234535,57360,177175,3.776,15.439,-62799,-4.134,22.609,6070,6166,43942
2021,62,h) 11 to 15,80672,92573,1399353,1438315,3491,3.708,6641,7.054,132388,32748,99640,2.277,9.204,210650,54480,156170,3.788,14.646,-78262,-5.441,18.409,4535,4750,36640
2021,62,i) 16 to 20,65408,79898,1304038,1343697,2712,3.339,5356,6.594,106676,27524,79152,2.048,7.939,184923,41634,143289,3.098,13.762,-78247,-5.823,15.878,3715,3845,26198
2021,62,j) 21 to 25,43825,60721,1214263,1256482,1938,3.130,4322,6.981,87476,25971,61505,2.067,6.962,172608,35405,137203,2.818,13.737,-85132,-6.775,13.924,2614,2748,20004
2021,62,k) 26+,97767,185371,5210800,5365534,8761,4.651,14771,7.841,359757,113056,246701,2.107,6.705,670200,150565,519635,2.806,12.491,-310443,-5.786,13.410,8027,8454,50442
2021,62,l) Left Censored,30194,150759,8050114,8185669,8789,5.828,8888,5.894,522042,150435,371607,1.838,6.378,790046,140769,649277,1.720,9.652,-268004,-3.274,12.755,1998,2319,27665
2021,71,a) 0,11223,11255,53331,26666,11255,200.000,X,X,53331,53331,X,200.000,200.000,X,X,X,X,X,53331,200.000,X,X,X,X
2021,71,b) 1,8816,8970,61474,68764,50,0.473,3256,30.795,14227,682,13545,0.992,20.690,28501,13267,15234,19.294,41.448,-14274,-20.758,41.380,2150,2151,8886
