,2005,2009,2014,2019,2024,dwa_title,change,pct_change
4.A.4.b.6.I11.D03,0.019348011230710234,0.02143458526436654,0.02063286393006429,0.020518829434181565,0.021477058907873686,Advise others on financial matters.,0.0021290476771634523,11.003961346601402
4.A.4.c.1.I01.D01,0.002516570647667058,0.002539062536453297,0.002021779271379234,0.0018544284586710256,0.0016037880113050663,Classify materials according to standard systems.,-0.0009127826363619918,-36.27089258186217
4.A.4.c.1.I01.D02,0.08841939684684472,0.08371646040049774,0.06677024849929566,0.057618169277942846,0.04704312816038907,File documents or records.,-0.04137626868645565,-46.79546588417175
4.A.4.c.1.I01.D03,0.0024456682967728045,0.0028724031487809645,0.026161411511297042,0.026783613252388885,0.03001262597092176,Process healthcare paperwork.,0.027566957674148955,1127.1748384899577
4.A.4.c.1.I01.D04,0.03947289378133623,0.038682722261758985,0.02905455925024493,0.025653551398302277,0.023252395835739896,Prepare business correspondence.,-0.01622049794559633,-41.09275097856086
4.A.4.c.1.I01.D05,0.010499749574007382,0.011390226326330754,0.011441246852468886,0.010266868333159936,0.010032787919259795,Perform student enrollment or registration activities.,-0.00046696165474758786,-4.447359924693567
4.A.4.c.1.I01.D06,0.022684031633555916,0.025495144257536045,0.0235228600919545,0.024455119202052546,0.02482295953785206,Perform clerical work in medical settings.,0.0021389279042961437,9.429222894981692
4.A.4.c.1.I01.D07,0.014776660834346653,0.013193737153274904,0.010378824672998327,0.007900989129974128,0.005822761878882358,Type documents.,-0.008953898955464296,-60.59487360400115
4.A.4.c.1.I01.D08,0.0033984996285031524,0.003520233644519673,0.0027956192056765184,0.0024219959566279155,0.0020951850788380588,Process library materials.,-0.0013033145496650937,-38.349704049817134
4.A.4.c.1.I01.D09,0.001221908530228514,0.0012930480191523405,0.0014895034596650095,0.0014211821466305011,0.0010604642088745577,Prepare administrative documents.,-0.0001614443213539562,-13.21247191258775
4.A.4.c.1.I01.D10,0.038795618975209265,0.039675465104407844,0.03157624678517846,0.029019385879791672,0.026856756654671445,Perform administrative or clerical tasks.,-0.01193886232053782,-30.773738468167906
4.A.4.c.1.I02.D01,0.00043004219615496364,0.00044420529526307314,0.0005161772153925749,0.0005133239045740461,0.0004612531578679088,Administer oaths to court participants.,3.121096171294517e-05,7.257650991461882
4.A.4.c.1.I02.D02,0.006859108235400618,0.007333586791648866,0.006656130745814748,0.006293583654118497,0.005939156975326367,Serve court ordered documents.,-0.0009199512600742516,-13.412111727968966
4.A.4.c.1.I03.D01,0.01795254929587764,0.01805694525244392,0.016835298753321293,0.0479776388395992,0.04337730603659295,Operate cash registers.,0.02542475674071531,141.6219853887463
4.A.4.c.1.I03.D02,0.004577181790758276,0.00509622923830177,0.00470053459264674,0.004925084134154787,0.0050915337052549045,Submit financial applications.,0.0005143519144966283,11.237305792292302
4.A.4.c.1.I03.D03,0.012017578229312828,0.014093719478383534,0.01416173927531104,0.015050372786168711,0.015717665247849313,Process medical billing information.,0.0037000870185364843,30.788957208627693
4.A.4.c.1.I03.D04,0.1265345013523744,0.12706035200843319,0.11384705856498986,0.09461604628516068,0.0880549807310008,Execute sales or other financial transactions.,-0.038479520621373595,-30.410299333472285
4.A.4.c.1.I03.D05,0.03248928990369961,0.032278233772555315,0.029112991192449436,0.028237263506713288,0.023249388779057977,"Issue money, credit, or vouchers.",-0.009239901124641636,-28.43983710333254
4.A.4.c.1.I03.D06,0.0809165211826327,0.0812005413332094,0.07985287075450628,0.11177036805956149,0.10373157398514588,Process customer bills or payments.,0.02281505280251317,28.19579051232125
4.A.4.c.1.I03.D07,0.015869445631549732,0.01783092314632477,0.016941770951215802,0.01472194538911115,0.015776632895953272,"Pay charges, fees, or taxes.",-9.281273559645989e-05,-0.5848517821690048
4.A.4.c.1.I03.D08,0.0068155116201640735,0.006443496433199455,0.005701117719580169,0.005659753119065156,0.0050239849441805935,Arrange insurance coverage.,-0.00179152667598348,-26.286018949526074
4.A.4.c.1.I03.D09,0.03626803347146333,0.0357839094284067,0.03490848586824329,0.06498273219594534,0.05922456809314835,Take customer orders.,0.022956534621685017,63.29688274868236
4.A.4.c.1.I03.D10,0.012945788118043344,0.012743932631600952,0.011811599745625142,0.01087751851247989,0.010500348561875142,Take product orders from customers.,-0.0024454395561682024,-18.889846905186424
4.A.4.c.1.I03.D11,0.09022537043470083,0.08898150631508751,0.08434369770618,0.07776619106872601,0.06623453061862124,Process sales or other transactions.,-0.023990839816079593,-26.58990448084952
4.A.4.c.1.I03.D12,0.0024951888682198356,0.0027690041010600642,0.00286750923369489,0.0018911111764982724,0.0021899440357414355,Disburse funds from clients accounts to creditors.,-0.0003052448324784001,-12.23333577534648
4.A.4.c.1.I03.D13,0.0009405206102304318,0.0009489755562038215,0.0009217937004914927,0.00107925238747908,0.0008515837837500857,Conduct gaming transactions.,-8.893682648034604e-05,-9.45612733128263
4.A.4.c.1.I04.D01,0.00032081925352412917,0.00034080624754217293,0.00031004704026880737,0.00033232981384769477,0.00033781714821745716,Issue permits or other legal documents.,1.6997894693327983e-05,5.298277614765896
4.A.4.c.1.I04.D02,0.0275573186730227,0.028150577382895448,0.028101931201243185,0.023460315113911938,0.018881088877227375,Issue documentation or identification to customers or employees.,-0.008676229795795326,-31.484303312458845
4.A.4.c.1.I04.D03,0.0002812027963665044,0.0003034780714696458,0.00023807183449211996,0.00020628175152641082,0.00019054471364936032,Issue warnings or citations.,-9.065808271714409e-05,-32.23939586965746
4.A.4.c.1.I04.D04,0.0011813664549130006,0.0013525864599880214,0.0013018568580957285,0.0014364015721120185,0.0014179372397933345,Issue certificates or licenses.,0.00023657078488033387,20.025182185975957
4.A.4.c.1.I05.D01,0.017146798689435763,0.019315931310930082,0.017461099743666053,0.017955800134758258,0.021418457973999227,Receive shipments.,0.004271659284563464,24.912284572368932
4.A.4.c.1.I05.D02,0.008398411231969074,0.007570527389269232,0.006033310977011034,0.0054610420561116025,0.004932233043959135,Prepare outgoing mail.,-0.0034661781880099387,-41.2718321629181
4.A.4.c.1.I05.D03,0.10521825567073022,0.10626650488635157,0.09919486575729757,0.09119823161202671,0.08339910353039456,"Send information, materials or documentation.",-0.021819152140335654,-20.737040356016223
4.A.4.c.1.I05.D04,0.027578793014285712,0.02739458849698659,0.027545890794958908,0.023700625939848303,0.01959926202428455,Route mail to correct destinations.,-0.007979530990001163,-28.93357583077619
4.A.4.c.1.I05.D05,0.03222465567235931,0.032096445555082107,0.028946213141667478,0.02807109859978944,0.023088547917998296,Prepare outgoing shipments.,-0.009136107754361016,-28.35129674387028
4.A.4.c.1.I06.D01,0.0019120494287501258,0.0022359577467443766,0.002025697448261752,0.002145158509535907,0.002255365854284634,Process forensic or legal evidence in accordance with procedures.,0.0003433164255345082,17.95541581573696
4.A.4.c.2.I01.D01,0.001667038302357059,0.001995657613277483,0.0018957161890721366,0.0018762039443599658,0.0018813173401923562,Audition or interview potential performers or staff members.,0.00021427903783529734,12.85387609464785
4.A.4.c.2.I01.D02,0.006119817012695131,0.007383793188466415,0.009210867250974732,0.008700282136929093,0.010925517039560032,Conduct eligibility or selection interviews.,0.0048057000268649005,78.52685818703097
4.A.4.c.2.I01.D03,0.036211478202016346,0.03805364917449672,0.040271447887310505,0.0411809556128968,0.0607765760552477,Hire personnel.,0.024565097853231355,67.83787647714284
4.A.4.c.2.I01.D04,0.0,0.0,0.002016327894847035,0.008361084069530764,0.00861829779322378,Participate in staffing decisions.,0.00861829779322378,
4.A.4.c.2.I01.D05,0.021191842601223983,0.022805089248869377,0.02334994924257382,0.023155536362602577,0.032775524318837485,Recruit personnel.,0.011583681717613502,54.66104073906466
4.A.4.c.2.I01.D06,0.00610945008932678,0.006609700137162383,0.00602777442272052,0.00566576284092196,0.005619822224275822,"Select staff, team members, or performers.",-0.0004896278650509582,-8.014270644527222
4.A.4.c.2.I01.D07,0.0,0.0,0.0,0.0,0.0,"Hire farming, fishing or forestry workers.",0.0,
4.A.4.c.2.I01.D08,0.01807972923077151,0.019705730789567447,0.02024453852990344,0.02117209400484977,0.022544637372800585,Administer personnel recruitment or hiring activities.,0.004464908142029076,24.69565824265692
4.A.4.c.2.I02.D01,0.026315139105136432,0.02664055934032154,0.028824920013826055,0.03018191584157218,0.03493752473029085,Perform human resources activities.,0.008622385625154421,32.76587515158308
4.A.4.c.2.I02.D02,0.007544528481316999,0.007981603928267937,0.0112726800687623,0.013004179566430569,0.015890607678482566,Administer compensation or benefits programs.,0.008346079197165568,110.62426522523575
4.A.4.c.2.I02.D03,0.00022344422331426652,0.00031439656297085997,0.00134137933795417,0.0015968689505222722,0.002958063660856813,Administer standardized physical or psychological tests.,0.0027346194375425467,1223.848796348787
4.A.4.c.3.I01.D01,0.02340120058228787,0.02465777994778908,0.025265341493816863,0.02689085166578173,0.02757896365825314,"Maintain food, beverage, or equipment inventories.",0.00417776307596527,17.8527723877867
4.A.4.c.3.I01.D02,0.014237673381008223,0.015989430900226826,0.0383786277420211,0.03964566679932282,0.041130374609586864,Maintain inventory of medical supplies or equipment.,0.02689270122857864,188.8841000134972
4.A.4.c.3.I01.D03,0.0039823795624991725,0.004011659082514493,0.004101990484962974,0.004396931045778237,0.008063385821141002,Manage inventories of products or organizational resources.,0.004081006258641829,102.47657699611041
4.A.4.c.3.I01.D04,0.006492933692139956,0.007550090212869523,0.007688314821083267,0.009030972935724932,0.009234231013095732,Maintain supply or equipment inventories.,0.002741297320955776,42.219703002269426
4.A.4.c.3.I01.D05,0.07294519016871334,0.07464207411770657,0.06781853117088583,0.06775376031028273,0.06475630555949774,"Maintain inventories of materials, equipment, or products.",-0.008188884609215602,-11.226078909761847
4.A.4.c.3.I01.D06,0.0013582520848854792,0.0014046592656091967,0.00942764464588795,0.010310653449545223,0.010917449326510982,Maintain the inventory of equipment.,0.009559197241625503,703.7866790708063
4.A.4.c.3.I02.D01,0.0005863791030223191,0.0007176341849943345,0.02482914619348264,0.027236449696715875,0.031785029184951956,Order medical diagnostic or clinical tests.,0.031198650081929638,5320.559672253897
4.A.4.c.3.I03.D01,0.03790572967821532,0.04033393413032722,0.03353388720454604,0.03522305785106551,0.03391541882982223,Distribute instructional or library materials.,-0.003990310848393096,-10.526933216342632
4.A.4.c.3.I03.D02,0.008964704420965214,0.010609320882893486,0.009029183092487543,0.0014208699532872906,0.011037584908095914,Allocate physical resources within organizations.,0.0020728804871306995,23.122686368587665
4.A.4.c.3.I03.D03,0.03994458879459617,0.04347426026286875,0.04311417039333556,0.03955130636133741,0.041137268837101504,Distribute materials to employees or customers.,0.001192680042505334,2.9858363260124072
4.A.4.c.3.I03.D04,0.0012587481329124732,0.001348107078859318,0.0015889059036193222,0.0015928884853963368,0.0012906140593101593,Assign resources or facilities to patrons or employees.,3.1865926397686055e-05,2.5315569941665084
4.A.4.c.3.I03.D05,0.012272308346363723,0.01267795508039276,0.012134849338432868,0.01233335412020677,0.01181377224626034,Distribute resources to patrons or employees.,-0.0004585361001033829,-3.736347614173554
4.A.4.c.3.I03.D06,0.0014456304389901468,0.001598485819865794,0.0017935028790934087,0.0017754435428387412,0.001717396079604858,Provide educational materials to community members.,0.0002717656406147112,18.79910890673792
4.A.4.c.3.I03.D07,0.07131406585088236,0.06869392258098954,0.060069058719331964,0.05301277112723572,0.04307953408223713,Distribute incoming mail.,-0.02823453176864523,-39.591813244365575
4.A.4.c.3.I03.D08,0.006390097514798552,0.006628550866079009,0.005874454457752428,0.0024159081864353086,0.002315800359306602,Distribute supplies to workers.,-0.00407429715549195,-63.75954586070809
4.A.4.c.3.I04.D01,0.14135698028553653,0.14296299489929137,0.13319322727793861,0.1250433460944964,0.11284647618796158,"Collect deposits, payments or fees.",-0.028510504097574954,-20.16915191593981
4.A.4.c.3.I04.D02,0.029472978012588594,0.027606332575758,0.027281669388663898,0.029574465644020137,0.029295479623707196,Collect fares or payment from customers.,-0.00017749838888139746,-0.6022411064317416
4.A.4.c.3.I04.D03,0.023941483901047347,0.026062439213398278,0.022980703660275666,0.01608053277042792,0.0248461358771566,Collect payments for goods or services.,0.0009046519761092518,3.778596096416884
4.A.4.c.3.I05.D01,0.16627452853407723,0.16769832413287114,0.1676710544001382,0.19360069207020322,0.19002133910101474,"Order materials, supplies, or equipment.",0.023746810566937504,14.281688708604998
4.A.4.c.3.I05.D02,0.04845333371098554,0.051859288454040524,0.04523305230919458,0.046320438525501474,0.04483785546985444,Order instructional or library materials or equipment.,-0.0036154782411310996,-7.461773967291302
4.A.4.c.3.I05.D03,0.020985985122909594,0.02170838743585853,0.02063635621815523,0.018575660017702923,0.029048900975789892,"Purchase materials, equipment, or other resources.",0.008062915852880298,38.4204782651748
4.A.4.c.3.I05.D04,0.06760104117232872,0.06690030372070462,0.06408357164650481,0.055355001684673326,0.04696780505764931,Purchase stocks of merchandise or supplies.,-0.02063323611467941,-30.52206853157945
4.A.4.c.3.I05.D05,0.024376709558886486,0.02178640332385011,0.017795848333846388,0.01964453197652025,0.01960461605203528,Order construction or extraction materials or equipment.,-0.004772093506851205,-19.576446506544798
4.A.4.c.3.I05.D06,0.020264188083388198,0.02200355998815204,0.01947214661749752,0.008121631775288227,0.015847848799322606,Purchase products or services.,-0.004416339284065592,-21.793813134245124
